answer_id,attempt_id,new_points,new_reasoning
501a47a3-91af-4ecd-9de9-57f7ed207044,33d0294f-394b-4476-82a0-b4ae649d6a4b,1.5,"[minimal] The student gestures at the right idea for the high-recall side (a hospital wanting to avoid false negatives), which suggests some understanding that missing a positive can be very costly. However, they don't actually name recall vs. precision, don't address the precision side at all, and don't give a concrete example for when false positives would be more costly. This is below the 'minimal' tier (which defines both terms) but shows partial intuition for one side, so I'm awarding 1.5."
4a2c9f46-269c-4d4d-a1fa-72b0e594db29,33d0294f-394b-4476-82a0-b4ae649d6a4b,0,"[none] The student's answer doesn't address the question at all. They seem to describe a solution (dimensionality reduction) rather than explaining why high dimensions make similarity unanswerable. There's no mention of distance flattening, every point becoming unique, nor the name 'curse of dimensionality.'"
8c57fa85-ddb6-4740-8d26-f80680d15774,33d0294f-394b-4476-82a0-b4ae649d6a4b,0,"[none] The student answered 'selection bias,' which is not one of the four conditions for recommender system fit (latent taste, dense interactions, vast catalog, cheap mistakes). This conflates a different course concept with the recommender systems framework. No conditions are named or justified."
173004ff-1f01-417a-b553-6f83eb43efd5,33d0294f-394b-4476-82a0-b4ae649d6a4b,2,"[partial-low] The student gestures at the 'same data, different conclusions' theme and notes that the two people are looking at different data, which hints at the subgroup issue. However, they don't articulate the unit-of-analysis framing (platform vs engineering subgroup), don't request any specific additional information like a subgroup performance breakdown, and don't connect it to the shipping decision. This fits the partial-low tier."
62d678cf-0151-4fd4-af9d-9b75dd747693,33d0294f-394b-4476-82a0-b4ae649d6a4b,0,"[none] The student misinterprets the question, talking about doctors having different 'thresholds' (perhaps confusing this with the classification cutoff topic) and suggesting training would equalize rates. There is no mention of case mix, severity, Simpson's paradox, or the risk of reassigning critical cases away from B. The answer misses the central diagnostic move entirely."
2db5a319-9b2d-407b-8c57-6e2a8fe8649a,33d0294f-394b-4476-82a0-b4ae649d6a4b,3,"[partial] Student correctly answers 'lower than 0.5' and connects threshold to recall (lowering threshold increases recall and reduces FN). However, they don't explicitly explain the cost asymmetry ($800 vs $20) which is the core reasoning the rubric requires. The answer is also somewhat garbled ('fn is lower' is unclear). This fits the partial tier: correct direction with abbreviated/incomplete reasoning."
63a575d9-0533-47f1-b64f-8b38003d1690,33d0294f-394b-4476-82a0-b4ae649d6a4b,1,"[minimal] The student gestures at the 'rich get richer' idea but doesn't articulate the closed-loop mechanism (model surfaces → more interactions → ranked higher), doesn't explain why metrics still look good, and offers no mitigation. Per the rubric, saying 'popular songs get recommended more' without the loop insight or metric blindspot warrants minimal credit."
f9fa3ec1-5cab-4f84-a802-d2332eadb905,34cfaad4-5309-41f7-b2b4-cef566d427d5,4,"[full] The student clearly defines unit of observation as what a single row represents. They also provide a concrete example of two different units from the same hiring platform data: platform-level (one row = all applicants) versus recruiter-level (one row = batch of applications), and note that these yield different insights. Both rubric requirements are met."
314dd571-1627-4405-9b3e-61f73c50651c,34cfaad4-5309-41f7-b2b4-cef566d427d5,4,"[full] The student clearly identifies the feedback loop mechanism (rejected applicants have no observed outcome and are dropped from training) and explains the compounding consequence (training data progressively narrows toward profiles the previous model favored, producing bias without explicit programming). Both required elements of the full-credit rubric are present and well-articulated."
dc9c9fb9-17cd-40d4-a5cf-74fa6fe6ad0c,34cfaad4-5309-41f7-b2b4-cef566d427d5,4,"[full] The student clearly identifies the core insight that the conclusion depends on the level/specification of analysis, and explicitly unifies all three phenomena (aggregating up, disaggregating down, conditioning) as forms of the same operation. This closely mirrors the model answer and earns full credit."
8f245f95-a919-476d-8c85-28f06ac2f554,34cfaad4-5309-41f7-b2b4-cef566d427d5,4,"[full] The student correctly identifies that the gender effect is mediated by training attendance (within-band promotion rates are equal) and explicitly shifts the diagnosis from biased promotion practices to a training-attendance gap requiring a different remedy. This hits both pieces required for full credit. Minor quibble: the student says men attended fewer sessions (likely a typo/reversal), but the conceptual structure is correct and the diagnostic move is clear."
e5f267ad-e220-4b35-9c7a-92c75f4718e0,34cfaad4-5309-41f7-b2b4-cef566d427d5,4,"[full] The student clearly defines bias as a specification problem (coefficient changes due to model specification) and variance as sample-sensitivity (prediction changes based on data sample). They explicitly explain why they're not interchangeable with a strong example (more data won't fix omitted variable bias). Both fixes are correct: include correct variables for bias, and more data/regularization for variance. This meets all criteria for full credit."
3756bbcf-6f61-4e50-81cf-ddc88ba7282c,34cfaad4-5309-41f7-b2b4-cef566d427d5,4,"[full] The student clearly articulates that the model might have fit a flawed/specific rule rather than the underlying pattern (memorization vs generalization), and explicitly connects this to the train/test split as the means of exposing whether the model truly learned the pattern via new data. Both rubric components for full credit are present."
0bbaf342-bcae-4629-a2d4-e013dfecd5f0,34cfaad4-5309-41f7-b2b4-cef566d427d5,4,"[full] The student clearly articulates the conceptual point that residuals can capture meaningful unmeasured variables rather than just noise ('size of our ignorance' but capturing 'crucial, unmeasured variables'). They provide the exact celebrity-appeal sports auction example, correctly framing the residual as a proxy for an unmeasurable construct. This meets both criteria for full credit."
e8158336-3d5e-4bcc-9a00-7c0ebfa0ff88,34cfaad4-5309-41f7-b2b4-cef566d427d5,4,"[full] The student correctly frames high recall as appropriate when missing a positive is costly (contagious disease example) and high precision when false positives are wasteful (unnecessary retention offers). Both sides have plausible, concrete business examples and the trade-off is correctly oriented. This meets the full-credit rubric."
d9bf9f7f-27e8-4dc5-8c04-704bfc4d08be,34cfaad4-5309-41f7-b2b4-cef566d427d5,4,"[full] The student clearly describes the mechanism: as dimensions increase, every customer becomes unique and statistical distance loses meaning, so the model can't find similar neighbors. They name it 'the problem of dimensionality,' which is a close plain-language equivalent of 'curse of dimensionality.' Both the mechanism and the name are present, meriting full credit."
85ce3f45-9721-4f23-aae0-fb1854a3b774,34cfaad4-5309-41f7-b2b4-cef566d427d5,4,"[full] The student names two distinct conditions (cheap mistakes and dense interactions) and provides a clear Spotify-vs-loan contrast for each. The skip-vs-default contrast is exactly right, and the dense streaming data vs sparse loan applications contrast is well-articulated. Meets the full-credit criteria."
b6bdb14b-fdc5-45a5-9108-9836bc72d082,34cfaad4-5309-41f7-b2b4-cef566d427d5,4,"[strong] The student clearly names the aggregate-vs-subgroup mismatch and requests a subgroup performance breakdown, hitting the first two rubric components. However, they don't explicitly connect this to the decision (i.e., that the action is taken at the subgroup/recruiter level so the metric should match that unit). This places it solidly in the 'strong' tier rather than 'full'."
