answer_id,attempt_id,question_id,q_num,max_points,old_points,old_reasoning
976d5a27-c37b-4e59-a844-6c4dc1f080e3,251749b6-ae66-4b46-9b3e-99a2994c7d5c,667c7bd9-4b15-48b6-89fe-7ada3d7c570f,30,4,4,"[full] The student names two valid conditions with clear Spotify-vs-loan contrasts. The first maps to 'dense interactions' (rich feedback on Spotify vs. limited loan applications), and the second is 'cheap mistakes' (skip vs. default/high stakes). Both are justified with the contrast, meeting the full-credit criteria."
7689ae6c-2a41-42c1-a286-5e96317077e6,251749b6-ae66-4b46-9b3e-99a2994c7d5c,b0dd4e38-0fa5-4799-bf07-df61264a48f5,31,5,0,"[none] The student did not provide an answer — they simply repeated the question prompt. There is no explanation of the unit-of-analysis mismatch, no request for subgroup data, and no reasoning to evaluate."
0a3aff7f-7e9b-4e06-b34b-b927961c40fe,251749b6-ae66-4b46-9b3e-99a2994c7d5c,851e31ca-15ec-4b77-9358-e186b2031428,32,5,5,"[full] The student names Simpson's paradox and confounding, asks the right diagnostic question (case severity breakdown), and explains the mechanism (B may have harder cases, lowering aggregate survival even if equally skilled or better). The implicit risk of misjudging B's skill is conveyed via 'equally skilled or better.' Meets all three rubric components for full credit."
eb2533ab-a04b-42e7-835f-724a4689ec76,251749b6-ae66-4b46-9b3e-99a2994c7d5c,f8d39cba-5276-4ab6-883f-2a09616d2477,33,5,5,"[full] The student correctly identifies 'lower than 0.5', explicitly notes the cost asymmetry ($800 vs $20), and ties the threshold action to the consequence (more flags, fewer missed frauds, at the cost of more false positives). This satisfies all three criteria for full credit per the rubric."
c2a856b2-d4d4-4340-99e0-a79a86807a76,251749b6-ae66-4b46-9b3e-99a2994c7d5c,eb99791e-8692-4dbd-b0bf-4c835a921c63,34,5,5,"[full] The student clearly identifies the closed-loop feedback mechanism (popular songs recommended → users listen → model retrains on same behavior). They explain why metrics still look good ('performs well on historical accuracy metrics' while new/niche songs get no exposure), and propose a reasonable mitigation (exploration/diversity injection to surface less-seen songs). All three rubric components are present."
184dceb5-0cbc-43ba-bb2f-b0f81c5dcf6b,33d0294f-394b-4476-82a0-b4ae649d6a4b,45c3ceae-f884-4741-912b-a2caf5ce30e1,21,4,2,"[partial-low] The student doesn't explicitly define 'unit of observation' as what one row represents, but the example gestures at the right idea: individual student scores (one row per student) versus an aggregated/average view (class-level). The two units (individual student vs. class/overall) are implicitly there, though the writing is unclear and the definition is missing. This earns partial-low credit for showing some grasp of the concept via example without a clear definition."
e29cad8b-0b17-4380-a498-68ba24098b5a,33d0294f-394b-4476-82a0-b4ae649d6a4b,5fcb1ea2-216d-4b43-8c45-6b8afa0b851f,22,4,2,"[partial-low] The student correctly identifies the selection mechanism — that the bank only has data on approved applicants and not rejected ones. However, they do not explain the compounding/feedback consequence over time: that retraining narrows the data further toward the model's existing preferences and bias grows. This matches the partial-low tier: names the mechanism but misses the compounding consequence."
ca735caa-b79d-4a0a-b4b2-bc724f349efa,33d0294f-394b-4476-82a0-b4ae649d6a4b,0cbd4c8c-8016-424c-8c37-945da6aacec8,23,4,2,"[partial-low] The student addresses all three phenomena individually and shows some understanding (especially the controlling-for example with department), but doesn't explicitly articulate the unifying lesson that the conclusion depends on what's in the model/specification. The three explanations read as separate tricks rather than facets of one operation. This fits the partial-low tier: touches the right ideas but doesn't unify them or name the underlying operation."
f7992413-787d-4868-bb26-17d730d313bd,33d0294f-394b-4476-82a0-b4ae649d6a4b,8e8f837b-b9d4-41ff-9c87-d39a139d8541,24,4,0.5,"[none] The student's answer is unclear and barely engages with the question. They seem to vaguely gesture at the idea that controlling for a variable changes the gender effect, but they don't articulate what this means for the bias diagnosis, don't note that the gap disappears, and don't shift the diagnosis upstream. This is below the 'minimal' tier but doesn't clearly conclude bias is present or absent, so I'm awarding a small amount of partial credit."
d8a28fae-665a-4843-a91e-a56a3604019b,33d0294f-394b-4476-82a0-b4ae649d6a4b,59aea710-0446-4698-9f69-e90e69d11a15,25,4,1,[minimal] The student's definition of bias is incorrect — they describe something closer to selection bias (only seeing selected data) rather than statistical bias from model misspecification. The variance definition as overfitting is acceptable. No fixes are provided for either problem. This earns minimal credit for at least correctly identifying variance as overfitting.
8449f544-694d-46e5-833c-dcdb2ae24cc8,33d0294f-394b-4476-82a0-b4ae649d6a4b,bf20a1f1-55e5-4d0b-837a-b95220c19b35,26,4,2,"[partial-low] The student notes that good training performance doesn't guarantee good test performance and that you need to test on a test set, which gestures at the right idea. However, they don't articulate WHY (multiple rules can fit the same data, memorization vs. generalization), and the explanation is quite vague. This fits the partial-low tier: on track but missing the reasoning behind the train/test split."
0d29452c-07a2-4fad-918a-dc9b46262682,33d0294f-394b-4476-82a0-b4ae649d6a4b,6071629d-df03-49a2-b4cc-ad2591f60310,27,4,2,"[partial-low] The student gestures at the right idea with the auction/celebrity example — using price residuals to capture something like fame/celebrity appeal that isn't directly measured. However, the explanation is very unclear and never explicitly states the conceptual point that residuals can be the variable of interest or that they make unmeasurable things measurable. Credit is given for evoking the correct example, but the conceptual articulation is too weak for full or partial (3) credit."
501a47a3-91af-4ecd-9de9-57f7ed207044,33d0294f-394b-4476-82a0-b4ae649d6a4b,e1ee87df-b151-4757-8f10-071290f018df,28,4,1.5,"[minimal] The student gestures at the right idea on the recall side — in a hospital you'd rather have false positives than miss a sick patient (false negative) — which suggests some understanding that missing a positive is costly. However, the answer is poorly articulated, doesn't explicitly frame recall vs precision, gives no example for the precision side, and never explains when precision would be preferred. This goes beyond just defining the terms but falls short of the partial-low tier's requirement of correct framing."
4a2c9f46-269c-4d4d-a1fa-72b0e594db29,33d0294f-394b-4476-82a0-b4ae649d6a4b,44763eed-6502-4cd3-82dd-f8a5c538e67a,29,4,0,"[none] The student's answer doesn't actually address the question. They seem to describe a solution (dimensionality reduction) rather than explain why high dimensions make similarity unanswerable. There is no mention of distances flattening, observations becoming unique, nor the name 'curse of dimensionality.' The response doesn't demonstrate understanding of the mechanism asked about."
8c57fa85-ddb6-4740-8d26-f80680d15774,33d0294f-394b-4476-82a0-b4ae649d6a4b,667c7bd9-4b15-48b6-89fe-7ada3d7c570f,30,4,0,"[none] The student wrote 'selection bias,' which is not one of the four conditions for recommender systems (latent taste, dense interactions, vast catalog, cheap mistakes). This confuses a different course concept with recommender failure modes, matching the 'none' tier criteria."
173004ff-1f01-417a-b553-6f83eb43efd5,33d0294f-394b-4476-82a0-b4ae649d6a4b,b0dd4e38-0fa5-4799-bf07-df61264a48f5,31,5,2,"[partial-low] The student gestures at the 'same data, different conclusions' idea and notes the two parties see different data, but doesn't articulate the unit-of-analysis framing (platform vs subgroup) and doesn't request any specific additional information like a subgroup performance breakdown. The answer recognizes that subgroups/views can differ but stops short of the right diagnostic question, fitting the partial-low tier."
62d678cf-0151-4fd4-af9d-9b75dd747693,33d0294f-394b-4476-82a0-b4ae649d6a4b,851e31ca-15ec-4b77-9358-e186b2031428,32,5,0,"[none] The student misinterprets the question, talking about doctors having different 'thresholds' (perhaps confusing this with classification cutoffs) and suggesting training would equalize them. There is no mention of case mix, case severity, Simpson's paradox, or the risk of reassigning critical cases. No correct diagnostic move is made."
2db5a319-9b2d-407b-8c57-6e2a8fe8649a,33d0294f-394b-4476-82a0-b4ae649d6a4b,f8d39cba-5276-4ab6-883f-2a09616d2477,33,5,3,"[partial] Student correctly answers 'lower than 0.5' and connects the threshold to recall/reducing false negatives. However, the explanation does not articulate the cost asymmetry (40x difference between $800 FN and $20 FP), which is the core reasoning the rubric requires for higher tiers. The answer is also somewhat garbled ('fn is lower' is unclear). This fits the partial tier: correct direction with weak/incomplete reasoning."
63a575d9-0533-47f1-b64f-8b38003d1690,33d0294f-394b-4476-82a0-b4ae649d6a4b,eb99791e-8692-4dbd-b0bf-4c835a921c63,34,5,1,"[minimal] The student gestures at the 'rich get richer' idea but doesn't articulate the closed-loop mechanism (the model only sees what it surfaces), doesn't address why metrics still look good, and offers no mitigation. This matches the 'minimal' tier: says popular songs get recommended more without the loop/metric blindspot insight or a fix."
f9fa3ec1-5cab-4f84-a802-d2332eadb905,34cfaad4-5309-41f7-b2b4-cef566d427d5,45c3ceae-f884-4741-912b-a2caf5ce30e1,21,4,4,"[full] The student clearly defines unit of observation as what a single row represents. They also provide a concrete example with two different units from the same hiring platform data: platform-level (one row = all applicants) vs recruiter-level (one row = batch of applications), and note how each yields different insights. Both rubric requirements are met."
314dd571-1627-4405-9b3e-61f73c50651c,34cfaad4-5309-41f7-b2b4-cef566d427d5,5fcb1ea2-216d-4b43-8c45-6b8afa0b851f,22,4,4,"[full] The student clearly identifies the feedback loop (rejected applicants have no observed outcome and are dropped) and explains the compounding consequence (training data progressively shrinks toward profiles the previous model favored, producing bias without explicit human input). Both rubric components are present in plain language. Full credit."
dc9c9fb9-17cd-40d4-a5cf-74fa6fe6ad0c,34cfaad4-5309-41f7-b2b4-cef566d427d5,0cbd4c8c-8016-424c-8c37-945da6aacec8,23,4,4,"[full] The student clearly identifies the core insight that the conclusion depends on the level/specification of analysis, and explicitly unifies all three operations (aggregating up, disaggregating down, conditioning on a third variable) as facets of the same phenomenon. This closely mirrors the model answer and earns full credit per the rubric."
8f245f95-a919-476d-8c85-28f06ac2f554,34cfaad4-5309-41f7-b2b4-cef566d427d5,8e8f837b-b9d4-41ff-9c87-d39a139d8541,24,4,4,[full] The student correctly identifies that the gender effect is mediated by training attendance (within-band rates are equal) and explicitly shifts the diagnosis from promotion bias to a training-attendance gap requiring a different remedy. This hits both required pieces of the full-credit rubric. Minor factual slip (saying men attended fewer sessions when typically the example runs the other way) doesn't undermine the conceptual reasoning.
